300059,东方财富,15.44,1.19,8.35%,14.25,14.70,15.60,14.70,15.68亿,405.14万,61.20亿,6.19
000725,京东方A,3.93,0.22,5.93%,3.71,3.73,3.94,3.72,14.50亿,1060.09万,41.00亿,3.13
000858,五粮液,158.59,10.39,7.01%,148.20,150.06,160.18,150.06,12.02亿,35.78万,56.24亿,0.94
002475,立讯精密,47.92,3.42,7.68%,44.50,45.80,48.54,45.80,10.14亿,94.92万,45.01亿,1.77
000063,中兴通讯,38.55,2.50,6.93%,36.05,36.72,38.88,36.60,7.96亿,122.10万,46.24亿,3.51
002456,欧菲光,15.33,1.15,8.11%,14.18,14.36,15.46,14.35,7.66亿,168.77万,25.36亿,6.33
002241,歌尔股份,22.84,1.60,7.53%,21.24,21.62,23.33,21.62,7.39亿,148.10万,33.68亿,5.44
002185,华天科技,13.89,0.97,7.51%,12.92,13.08,13.96,13.06,6.81亿,256.94万,35.02亿,9.38
300033,同花顺,116.56,9.27,8.64%,107.29,111.33,117.66,110.01,5.34亿,16.42万,18.81亿,6.11
300750,宁德时代,150.95,5.42,3.72%,145.53,147.47,153.03,146.36,4.42亿,15.18万,22.84亿,1.26
000568,泸州老窖,89.22,3.92,4.60%,85.30,85.91,90.56,85.70,4.23亿,19.43万,17.32亿,1.33
002273,水晶光电,15.96,1.45,9.99%,14.51,14.75,15.96,14.66,4.16亿,108.86万,16.92亿,9.22
300088,长信科技,9.92,0.88,9.73%,9.04,9.10,9.94,9.10,4.02亿,157.06万,15.19亿,6.52
000100,TCL科技,5.40,0.18,3.45%,5.22,5.26,5.48,5.21,3.95亿,525.22万,28.24亿,4.15
000333,美的集团,60.42,1.40,2.37%,59.02,59.30,60.48,59.30,3.80亿,29.48万,17.77亿,0.43
000002,万科A,26.40,0.70,2.72%,25.70,25.98,26.50,25.98,3.71亿,77.90万,20.49亿,0.80
300136,信维通信,42.91,3.90,10.00%,39.01,39.62,42.91,39.62,3.62亿,34.02万,14.37亿,4.19
002460,赣锋锂业,51.48,1.98,4.00%,49.50,50.40,52.36,49.12,3.51亿,36.07万,18.44亿,4.50
002236,大华股份,16.37,1.49,10.01%,14.88,14.98,16.37,14.98,3.02亿,78.77万,12.35亿,4.21
002384,东山精密,25.66,2.33,9.99%,23.33,23.99,25.66,23.84,2.96亿,53.47万,13.52亿,4.37
002174,游族网络,20.20,1.05,5.48%,19.15,19.25,20.37,19.16,2.72亿,50.73万,10.12亿,7.66
002405,四维图新,15.44,0.63,4.25%,14.81,14.90,15.49,14.82,2.47亿,64.87万,9.92亿,3.40
300058,蓝色光标,7.58,0.38,5.28%,7.20,7.25,7.75,7.19,2.46亿,250.35万,18.70亿,10.79
002142,宁波银行,26.59,0.98,3.83%,25.61,25.91,26.68,25.62,2.41亿,34.29万,9.05亿,0.61
002382,蓝帆医疗,24.50,0.59,2.47%,23.91,24.03,25.08,23.66,2.40亿,57.27万,14.01亿,8.94
002129,中环股份,18.78,1.23,7.01%,17.55,17.73,18.87,17.59,2.35亿,93.64万,17.21亿,3.49
002223,鱼跃医疗,32.00,0.88,2.83%,31.12,31.61,32.32,31.40,2.32亿,32.52万,10.40亿,3.75
002156,通富微电,24.54,1.09,4.65%,23.45,23.60,24.75,23.40,2.30亿,78.01万,18.87亿,6.76
000066,中国长城,14.18,0.45,3.28%,13.73,13.80,14.40,13.80,2.25亿,97.72万,13.84亿,3.92
000977,浪潮信息,40.30,1.77,4.59%,38.53,39.11,40.58,38.97,2.24亿,36.40万,14.52亿,2.53
000158,常山北明,9.89,0.69,7.50%,9.20,9.36,9.92,9.33,2.24亿,76.71万,7.48亿,4.89
300142,沃森生物,43.21,1.31,3.13%,41.90,42.40,43.31,41.60,2.19亿,24.48万,10.48亿,1.68
002415,海康威视,28.70,1.23,4.48%,27.47,27.60,28.81,27.60,2.18亿,64.09万,18.08亿,0.79
300002,神州泰岳,6.24,0.57,10.05%,5.67,5.72,6.24,5.70,2.16亿,153.55万,9.42亿,9.42
002481,双塔食品,14.76,1.34,9.98%,13.42,13.90,14.76,13.82,2.12亿,58.02万,8.39亿,5.24
300495,美尚生态,10.93,0.38,3.60%,10.55,10.57,11.15,10.52,2.09亿,54.33万,5.91亿,11.79
002008,大族激光,32.16,1.74,5.72%,30.42,30.68,32.16,30.66,1.93亿,24.01万,7.62亿,2.42
002938,鹏鼎控股,46.21,4.20,10.00%,42.01,42.54,46.21,42.54,1.92亿,16.08万,7.31亿,6.00
000651,格力电器,57.97,1.03,1.81%,56.94,57.51,58.26,57.19,1.91亿,57.93万,33.50亿,0.97
002385,大北农,8.50,0.24,2.91%,8.26,8.25,8.60,8.18,1.82亿,114.29万,9.61亿,4.11
000564,供销大集,4.33,0.39,9.90%,3.94,3.95,4.33,3.88,1.80亿,309.51万,13.03亿,15.43
002594,比亚迪,59.33,1.92,3.34%,57.41,57.75,59.69,57.44,1.78亿,16.11万,9.50亿,1.41
300182,捷成股份,4.70,0.43,10.07%,4.27,4.28,4.70,4.28,1.74亿,145.70万,6.64亿,8.00
002797,第一创业,7.06,0.23,3.37%,6.83,6.99,7.10,6.94,1.74亿,111.89万,7.88亿,3.19
000001,平安银行,13.32,0.32,2.46%,13.00,13.10,13.39,13.08,1.72亿,88.30万,11.74亿,0.46
002463,沪电股份,24.39,0.96,4.10%,23.43,23.65,24.60,23.65,1.65亿,48.36万,11.76亿,2.87
002466,天齐锂业,21.88,1.99,10.01%,19.89,20.80,21.88,20.00,1.62亿,127.01万,26.90亿,8.60
000034,神州数码,24.68,1.83,8.01%,22.85,23.71,24.84,23.60,1.62亿,26.89万,6.55亿,5.48
300373,扬杰科技,27.27,2.48,10.00%,24.79,25.07,27.27,25.07,1.60亿,20.95万,5.57亿,4.45
300014,亿纬锂能,68.05,3.12,4.80%,64.93,65.92,68.30,65.10,1.59亿,23.01万,15.43亿,2.46
000338,潍柴动力,13.49,0.45,3.45%,13.04,13.13,13.51,13.13,1.54亿,47.87万,6.41亿,1.13
002950,奥美医疗,35.52,3.23,10.00%,32.29,33.26,35.52,32.76,1.54亿,15.60万,5.42亿,10.47
000021,深科技,23.37,0.86,3.82%,22.51,22.70,23.87,22.57,1.45亿,63.72万,14.93亿,4.34
002230,科大讯飞,32.94,0.99,3.10%,31.95,32.20,33.06,32.13,1.44亿,30.73万,10.06亿,1.60
300115,长盈精密,19.47,1.77,10.00%,17.70,17.96,19.47,17.85,1.42亿,42.71万,8.14亿,4.72
002065,东华软件,11.33,0.54,5.01%,10.79,10.95,11.42,10.93,1.40亿,90.33万,10.14亿,3.22
002028,思源电气,18.80,1.19,6.76%,17.61,17.78,18.85,17.77,1.36亿,31.62万,5.83亿,5.38
002332,仙琚制药,15.88,0.80,5.30%,15.08,15.59,16.10,15.23,1.36亿,36.45万,5.76亿,4.03
000910,大亚圣象,15.80,1.15,7.85%,14.65,15.11,16.12,14.60,1.34亿,75.30万,11.72亿,13.76
000676,智度股份,8.82,0.51,6.14%,8.31,8.45,8.98,8.32,1.29亿,73.73万,6.43亿,7.30
000987,越秀金控,12.29,0.62,5.31%,11.67,11.82,12.42,11.78,1.28亿,48.82万,5.92亿,1.83
002498,汉缆股份,5.37,0.28,5.50%,5.09,5.14,5.45,5.02,1.28亿,182.85万,9.66亿,5.50
002555,三七互娱,35.09,1.09,3.21%,34.00,34.34,35.55,33.60,1.26亿,27.45万,9.51亿,2.08
002001,新和成,26.12,0.82,3.24%,25.30,25.51,26.19,25.37,1.24亿,21.63万,5.61亿,1.02
300118,东方日升,13.18,0.72,5.78%,12.46,12.67,13.27,12.59,1.20亿,50.00万,6.51亿,7.18
002027,分众传媒,5.12,0.18,3.64%,4.94,4.93,5.28,4.93,1.16亿,193.72万,10.01亿,1.32
000739,普洛药业,18.95,0.87,4.81%,18.08,18.16,19.07,18.16,1.15亿,18.56万,3.48亿,1.62
002601,龙蟒佰利,16.97,1.35,8.64%,15.62,15.85,17.18,15.78,1.14亿,32.77万,5.50亿,2.28
000090,天健集团,6.36,0.47,7.98%,5.89,5.87,6.41,5.87,1.13亿,64.52万,4.01亿,3.45
002217,合力泰,5.11,0.25,5.14%,4.86,4.91,5.15,4.90,1.12亿,80.98万,4.11亿,2.93
000049,德赛电池,47.53,2.90,6.50%,44.63,45.15,48.15,45.01,1.11亿,11.11万,5.21亿,5.41
000951,中国重汽,27.98,2.54,9.98%,25.44,25.70,27.98,25.69,1.11亿,13.19万,3.64亿,1.97
002036,联创电子,11.87,1.08,10.01%,10.79,10.95,11.87,10.80,1.09亿,48.24万,5.56亿,5.23
002429,兆驰股份,5.06,0.29,6.08%,4.77,4.80,5.15,4.78,1.09亿,112.03万,5.59亿,2.49
002123,梦网集团,15.83,0.61,4.01%,15.22,15.32,15.93,15.18,1.05亿,24.57万,3.84亿,3.71
002503,搜于特,2.84,0.16,5.97%,2.68,2.72,2.91,2.70,1.04亿,183.36万,5.17亿,8.37
002152,广电运通,11.76,0.44,3.89%,11.32,11.46,11.84,11.41,1.04亿,73.39万,8.58亿,3.07
000603,盛达资源,13.18,0.95,7.77%,12.23,12.75,13.25,12.69,1.02亿,29.04万,3.79亿,5.02
000016,深康佳A,6.90,0.33,5.02%,6.57,6.61,6.95,6.61,1.01亿,76.81万,5.25亿,4.81
002127,南极电商,19.65,0.80,4.24%,18.85,18.90,20.07,18.80,1.01亿,42.57万,8.31亿,2.18
002563,森马服饰,7.38,0.48,6.96%,6.90,6.98,7.43,6.92,9921.53万,32.13万,2.33亿,1.74
002506,协鑫集成,2.65,0.10,3.92%,2.55,2.56,2.66,2.56,9907.68万,131.80万,3.45亿,2.60
300429,强力新材,18.17,0.94,5.46%,17.23,17.41,18.26,17.28,9310.81万,33.06万,5.91亿,11.01
002530,金财互联,11.63,1.06,10.03%,10.57,10.58,11.63,10.58,9227.78万,32.62万,3.72亿,5.11
002409,雅克科技,49.18,1.43,2.99%,47.75,48.66,50.13,46.75,9218.48万,30.23万,14.78亿,12.98
002939,长城证券,12.22,0.51,4.36%,11.71,12.00,12.30,11.89,9168.49万,40.00万,4.85亿,2.40
000750,国海证券,4.36,0.18,4.31%,4.18,4.30,4.39,4.25,9089.15万,92.84万,4.02亿,1.71
002049,紫光国微,72.64,3.74,5.43%,68.90,70.38,73.38,69.81,9046.49万,36.95万,26.58亿,6.10
002926,华西证券,10.47,0.54,5.44%,9.93,10.22,10.58,10.14,8975.36万,45.98万,4.78亿,2.59
300017,网宿科技,8.11,0.35,4.51%,7.76,7.96,8.17,7.88,8899.51万,68.20万,5.49亿,3.09
002056,横店东磁,11.15,0.38,3.53%,10.77,10.67,11.22,10.62,8733.12万,59.45万,6.54亿,3.66
002449,国星光电,11.65,0.51,4.58%,11.14,11.24,11.75,11.16,8507.35万,33.14万,3.82亿,5.45
300379,东方通,43.89,3.12,7.65%,40.77,42.27,44.45,41.70,8436.59万,12.44万,5.42亿,5.35
002603,以岭药业,27.85,0.51,1.87%,27.34,27.35,28.15,26.81,8312.68万,35.43万,9.78亿,3.59
300498,温氏股份,26.86,0.43,1.63%,26.43,26.42,26.90,26.22,8286.20万,29.84万,7.93亿,0.74
000776,广发证券,13.60,0.42,3.19%,13.18,13.48,13.72,13.41,8164.22万,48.79万,6.62亿,0.82
000768,中航飞机,17.57,0.37,2.15%,17.20,17.20,17.60,17.10,8147.37万,18.83万,3.28亿,0.68
300236,上海新阳,59.21,0.97,1.67%,58.24,58.80,60.07,56.66,8072.46万,32.40万,19.00亿,11.35
002180,纳思达,29.32,1.82,6.62%,27.50,27.53,29.45,27.50,8049.17万,19.61万,5.65亿,1.95
002280,联络互动,1.86,0.16,9.41%,1.70,1.71,1.87,1.70,8026.61万,140.19万,2.54亿,7.95
002583,海能达,6.99,0.64,10.08%,6.35,6.37,6.99,6.37,7884.04万,61.58万,4.21亿,5.84
000166,申万宏源,4.51,0.19,4.40%,4.32,4.40,4.54,4.40,7855.79万,78.92万,3.54亿,0.35
002436,兴森科技,12.30,0.57,4.86%,11.73,11.90,12.40,11.85,7824.70万,44.84万,5.48亿,3.55
300296,利亚德,5.97,0.28,4.92%,5.69,5.78,6.01,5.74,7799.29万,50.54万,2.99亿,2.75
000877,天山股份,12.86,0.48,3.88%,12.38,12.49,12.94,12.47,7697.91万,28.20万,3.61亿,3.20
002739,万达电影,16.93,0.78,4.83%,16.15,16.20,16.98,16.20,7694.42万,22.75万,3.81亿,1.17
300502,新易盛,49.93,3.41,7.33%,46.52,46.99,50.36,46.90,7631.33万,12.22万,5.98亿,5.11
002624,完美世界,45.09,1.14,2.59%,43.95,44.40,45.45,43.71,7561.13万,15.73万,7.07亿,1.36
300352,北信源,7.23,0.28,4.03%,6.95,7.01,7.27,6.99,7546.95万,39.97万,2.87亿,3.64
300676,华大基因,124.75,4.17,3.46%,120.58,123.93,126.89,120.20,7535.39万,9.62万,11.98亿,3.93
000789,万年青,13.78,0.62,4.71%,13.16,13.50,13.78,13.44,7456.57万,31.86万,4.34亿,4.00
002146,荣盛发展,7.95,0.16,2.05%,7.79,7.78,7.98,7.76,7362.28万,27.31万,2.16亿,0.70
300113,顺网科技,20.12,1.23,6.51%,18.89,19.10,20.26,19.09,7299.98万,17.08万,3.39亿,3.57
300324,旋极信息,6.43,0.25,4.05%,6.18,6.30,6.48,6.18,7093.94万,109.50万,6.94亿,8.95
000050,深天马A,14.16,0.61,4.50%,13.55,13.58,14.20,13.55,7075.61万,22.36万,3.13亿,1.22
300292,吴通控股,5.36,0.20,3.88%,5.16,5.22,5.40,5.18,6986.89万,64.65万,3.45亿,6.28
002402,和而泰,14.24,0.58,4.25%,13.66,13.77,14.36,13.71,6954.25万,35.53万,5.02亿,4.45
002602,世纪华通,13.61,0.21,1.57%,13.40,13.33,13.71,13.26,6911.17万,56.73万,7.66亿,2.19
000686,东北证券,8.39,0.39,4.88%,8.00,8.20,8.44,8.16,6902.70万,41.79万,3.48亿,1.78
300348,长亮科技,16.98,0.74,4.56%,16.24,16.50,17.05,16.31,6763.67万,21.75万,3.67亿,3.90
002396,星网锐捷,34.32,1.97,6.09%,32.35,32.55,34.86,32.55,6757.14万,16.72万,5.67亿,2.98
300451,创业慧康,15.63,0.62,4.13%,15.01,15.37,15.76,15.15,6646.36万,19.12万,2.97亿,2.30
000818,航锦科技,23.44,0.93,4.13%,22.51,22.80,23.60,22.52,6523.52万,20.54万,4.77亿,3.04
002081,金螳螂,8.24,0.32,4.04%,7.92,7.98,8.28,7.97,6521.42万,37.29万,3.03亿,1.44
300398,飞凯材料,21.61,0.92,4.45%,20.69,21.10,21.80,20.50,6290.75万,26.94万,5.74亿,6.25
002596,海南瑞泽,8.48,0.19,2.29%,8.29,8.21,8.59,8.11,6286.73万,79.09万,6.58亿,7.78
000795,英洛华,6.89,0.22,3.30%,6.67,6.51,7.15,6.47,6237.73万,223.68万,15.19亿,19.78
000810,创维数字,11.54,0.68,6.26%,10.86,11.00,11.70,10.90,6234.83万,24.18万,2.77亿,2.39
000961,中南建设,8.07,0.20,2.54%,7.87,7.81,8.09,7.74,6196.92万,43.52万,3.46亿,1.16
300476,胜宏科技,23.21,1.77,8.26%,21.44,21.65,23.44,21.65,6106.25万,11.94万,2.73亿,1.57
002648,卫星石化,13.40,0.42,3.24%,12.98,13.15,13.50,13.05,6021.37万,12.08万,1.61亿,1.16
300418,昆仑万维,22.90,0.69,3.11%,22.21,22.26,23.06,22.06,6017.72万,44.77万,10.15亿,4.96
000802,北京文化,6.14,0.40,6.97%,5.74,5.66,6.30,5.66,5984.32万,53.06万,3.19亿,7.46
000728,国元证券,8.24,0.29,3.65%,7.95,8.20,8.29,8.10,5974.01万,37.30万,3.07亿,1.27
002233,塔牌集团,12.60,0.41,3.36%,12.19,12.27,12.62,12.27,5951.97万,24.27万,3.02亿,2.09
300122,智飞生物,84.42,0.62,0.74%,83.80,83.00,84.95,81.50,5827.94万,10.64万,8.88亿,1.22
002640,跨境通,5.34,0.28,5.53%,5.06,5.08,5.35,5.07,5812.90万,42.16万,2.21亿,3.42
002093,国脉科技,8.80,0.37,4.39%,8.43,8.49,8.85,8.47,5720.98万,22.14万,1.93亿,2.21
002547,春兴精工,7.18,0.29,4.21%,6.89,6.91,7.20,6.91,5712.57万,27.25万,1.94亿,3.57
002747,埃斯顿,10.68,0.74,7.45%,9.94,9.95,10.83,9.94,5674.91万,20.90万,2.21亿,2.87
002465,海格通信,12.33,0.37,3.09%,11.96,12.05,12.43,12.05,5664.49万,37.15万,4.55亿,1.75
000733,振华科技,22.12,1.27,6.09%,20.85,20.97,22.18,20.97,5664.10万,18.48万,4.03亿,3.59
000723,美锦能源,6.43,0.17,2.72%,6.26,6.22,6.49,6.22,5620.35万,37.41万,2.39亿,0.99
002673,西部证券,8.23,0.27,3.39%,7.96,8.13,8.26,8.10,5603.11万,41.41万,3.40亿,1.18
300377,赢时胜,8.90,0.67,8.14%,8.23,8.35,8.96,8.28,5601.67万,28.58万,2.50亿,5.05
000735,罗牛山,11.25,0.31,2.83%,10.94,11.05,11.32,10.83,5535.16万,94.64万,10.46亿,8.22
000401,冀东水泥,17.98,0.62,3.57%,17.36,17.45,18.06,17.35,5513.24万,33.87万,5.99亿,2.51
002048,宁波华翔,15.94,0.71,4.66%,15.23,15.49,16.06,15.39,5479.97万,15.83万,2.50亿,2.90
002352,顺丰控股,46.60,1.02,2.24%,45.58,46.20,47.30,46.20,5423.82万,18.47万,8.65亿,0.43
000425,徐工机械,6.02,0.15,2.56%,5.87,5.90,6.05,5.89,5383.87万,120.12万,7.19亿,1.72
000998,隆平高科,16.72,0.42,2.58%,16.30,16.37,16.78,16.17,5353.65万,25.04万,4.15亿,2.58
000563,陕国投A,3.54,0.12,3.51%,3.42,3.46,3.57,3.45,5341.97万,44.40万,1.56亿,1.12
300759,康龙化成,74.50,4.99,7.18%,69.51,70.00,75.62,69.52,5302.55万,8.85万,6.51亿,3.13
002304,洋河股份,107.25,1.74,1.65%,105.51,105.98,109.00,105.98,5258.00万,7.72万,8.30亿,0.62
002131,利欧股份,4.12,0.02,0.49%,4.10,4.09,4.18,4.05,5202.45万,325.92万,13.40亿,5.63
002195,二三四五,2.92,0.07,2.46%,2.85,2.85,2.93,2.85,5151.26万,101.03万,2.94亿,1.79
002013,中航机电,8.17,0.15,1.87%,8.02,8.05,8.24,8.01,5113.62万,26.66万,2.17亿,0.74
000672,上峰水泥,25.32,0.84,3.43%,24.48,24.58,25.34,24.50,5062.35万,13.18万,3.30亿,1.62
000783,长江证券,6.45,0.20,3.20%,6.25,6.39,6.49,6.35,5003.37万,48.36万,3.11亿,0.88
002421,达实智能,4.18,0.12,2.96%,4.06,4.07,4.21,4.05,5001.35万,76.32万,3.17亿,4.63
002044,美年健康,12.20,0.45,3.83%,11.75,11.86,12.26,11.59,4876.39万,32.93万,3.95亿,0.96
000895,双汇发展,39.80,0.24,0.61%,39.56,39.98,40.30,39.41,4872.49万,14.43万,5.75亿,1.64
000656,金科股份,7.89,0.19,2.47%,7.70,7.74,7.89,7.66,4864.78万,46.53万,3.63亿,0.89
000157,中联重科,6.55,0.18,2.83%,6.37,6.44,6.58,6.43,4844.88万,58.57万,3.82亿,0.91
002626,金达威,23.52,1.22,5.47%,22.30,22.58,23.99,22.58,4784.45万,20.13万,4.73亿,3.27
300674,宇信科技,43.22,2.23,5.44%,40.99,41.15,43.68,41.15,4698.79万,6.65万,2.83亿,2.41
002157,正邦科技,15.78,0.29,1.87%,15.49,15.52,15.95,15.33,4660.66万,41.39万,6.47亿,1.86
300682,朗新科技,17.36,0.98,5.98%,16.38,16.55,17.58,16.38,4642.20万,9.69万,1.67亿,3.76
300037,新宙邦,43.25,2.67,6.58%,40.58,40.84,43.94,40.21,4638.70万,10.20万,4.30亿,3.97
002194,武汉凡谷,20.50,1.09,5.62%,19.41,19.84,20.60,19.00,4541.10万,14.39万,2.90亿,2.92
300666,江丰电子,54.92,0.97,1.80%,53.95,52.45,55.27,51.39,4507.94万,11.85万,6.36亿,12.62
002372,伟星新材,12.22,0.26,2.17%,11.96,11.99,12.25,11.98,4489.63万,9.95万,1.21亿,0.70
300166,东方国信,14.62,0.53,3.76%,14.09,14.21,14.68,14.18,4447.94万,21.33万,3.09亿,2.61
002080,中材科技,12.40,0.58,4.91%,11.82,11.83,12.46,11.83,4444.02万,13.35万,1.64亿,0.80
000078,海王生物,3.92,0.12,3.16%,3.80,3.80,3.96,3.80,4425.48万,43.36万,1.69亿,1.65
300223,北京君正,95.16,4.07,4.47%,91.09,92.65,96.15,92.39,4360.47万,6.05万,5.73亿,4.77
002266,浙富控股,3.90,0.26,7.14%,3.64,3.66,4.00,3.66,4324.90万,40.63万,1.57亿,2.48
002946,新乳业,19.16,0.66,3.57%,18.50,18.70,19.70,18.00,4300.95万,22.78万,4.34亿,14.30
002099,海翔药业,6.88,0.13,1.93%,6.75,6.75,6.90,6.75,4277.38万,26.74万,1.83亿,1.67
300294,博雅生物,32.86,1.04,3.27%,31.82,32.16,32.97,31.99,4225.88万,7.11万,2.32亿,1.64
002216,三全食品,24.73,0.63,2.61%,24.10,24.13,24.78,23.80,4208.62万,8.70万,2.13亿,1.54
300454,深信服,190.00,1.97,1.05%,188.03,190.00,191.55,185.06,4196.34万,3.31万,6.25亿,1.57
300170,汉得信息,8.89,0.30,3.49%,8.59,8.67,8.94,8.64,4189.52万,21.05万,1.85亿,2.88
000671,阳光城,6.73,0.24,3.70%,6.49,6.52,6.75,6.52,4175.84万,25.57万,1.70亿,0.64
300098,高新兴,5.59,0.27,5.07%,5.32,5.37,5.59,5.34,4162.48万,43.38万,2.38亿,3.29
002041,登海种业,12.80,0.27,2.15%,12.53,12.50,12.86,12.42,4139.27万,22.54万,2.86亿,2.56
000712,锦龙股份,12.73,0.44,3.58%,12.29,12.65,12.84,12.52,4132.74万,16.23万,2.06亿,2.04
000688,国城矿业,18.20,-0.22,-1.19%,18.42,18.48,18.55,18.12,4126.40万,6.50万,1.19亿,0.57
002078,太阳纸业,8.71,0.21,2.47%,8.50,8.51,8.79,8.50,4087.28万,29.08万,2.52亿,1.13
300188,美亚柏科,20.08,0.87,4.53%,19.21,19.76,20.38,19.31,4065.90万,15.79万,3.16亿,2.65
002024,苏宁易购,8.92,0.15,1.71%,8.77,8.82,8.95,8.79,4034.02万,39.12万,3.48亿,0.50
000592,平潭发展,2.44,0.07,2.95%,2.37,2.41,2.46,2.35,4011.66万,75.17万,1.82亿,3.93
300474,景嘉微,61.89,2.97,5.04%,58.92,59.45,62.22,59.45,3961.71万,4.38万,2.69亿,2.86
000988,华工科技,20.21,0.78,4.01%,19.43,19.64,20.33,19.50,3938.20万,25.14万,5.04亿,2.50
300212,易华录,49.16,2.10,4.46%,47.06,47.06,49.20,47.03,3903.72万,5.86万,2.84亿,1.14
000555,神州信息,14.59,0.60,4.29%,13.99,14.08,14.62,14.08,3861.11万,16.32万,2.36亿,1.69
002326,永太科技,11.45,0.30,2.69%,11.15,11.19,11.65,11.19,3854.46万,34.69万,3.96亿,5.18
300408,三环集团,20.58,0.69,3.47%,19.89,19.98,20.70,19.90,3822.38万,15.40万,3.15亿,0.93
300036,超图软件,23.80,1.11,4.89%,22.69,22.99,23.93,22.92,3822.33万,15.61万,3.66亿,4.18
300735,光弘科技,18.37,0.97,5.57%,17.40,17.50,18.53,17.50,3818.21万,11.34万,2.06亿,4.92
